"time","Ribosome","coli Pol","coli Pol-P","coli Pol-2.0","coli Pol-P-2.0","tabasco_id","sim_count"
280,3.63,0,523.78,0,1074.46,"gp1",2914.8
285,3.05,0.01,476.71,0,1122.87,"gp1",3031.08
290,2.84,0,431.6,0,1169.37,"gp1",3132.31
295,2.56,0,388.23,0,1214.65,"gp1",3222.34
300,2.6,0,346.05,0,1258.27,"gp1",3299.66
305,2.71,0.01,308.43,0,1297.04,"gp1",3364.36
310,2.45,0,270.97,0,1335.25,"gp1",3420.9
315,1.99,0,237.16,0,1369.75,"gp1",3481.34
320,2.04,0,206.64,0,1400.55,"gp1",3536.61
325,1.61,0,181.14,0,1427.4,"gp1",3593
330,1.57,0,158,0,1452.25,"gp1",3652.06
335,1.74,0,139.43,0,1471.77,"gp1",3700.12
340,1.85,0,120.72,0,1491.69,"gp1",3749.64
345,1.28,0,106.83,0,1507.01,"gp1",3801.71
350,1.75,0,95.71,0,1519,"gp1",3850.51
355,1.51,0,82.95,0,1532.19,"gp1",3893.77
360,1.17,0,75.22,0,1541.19,"gp1",3929.84
365,1.28,0,67.03,0,1550.94,"gp1",3968
370,0.97,0,61.44,0,1556.09,"gp1",4008.65
375,1.21,0,55.81,0,1562.13,"gp1",4043.63
380,1.26,0,50.9,0,1567.31,"gp1",4076.18
385,1.16,0,46.43,0,1572.39,"gp1",4106.43
390,1.2,0,43.97,0,1575.58,"gp1",4136.96
395,0.98,0,39.1,0,1581.19,"gp1",4161.24
400,0.92,0,37.98,0,1583.88,"gp1",4191.39
405,0.94,0,35.82,0,1587.62,"gp1",4212.1
410,0.78,0,34.02,0,1590.78,"gp1",4240.36
415,1.03,0,31.92,0,1594.88,"gp1",4264.96
420,0.84,0,30.19,0,1598.88,"gp1",4285.12
425,0.98,0,28.21,0,1602.44,"gp1",4303.28
430,0.84,0,27.41,0,1605.57,"gp1",4322.35
435,0.77,0,25.63,0,1609.26,"gp1",4339.66
440,0.85,0,25.38,0,1612.2,"gp1",4353.79
445,0.63,0,23.77,0,1616.35,"gp1",4369.52
450,0.79,0,23.11,0,1619.46,"gp1",4383.07
455,0.8,0,23.17,0,1620.89,"gp1",4397.05
460,0.89,0,21.49,0,1624.66,"gp1",4408.64
465,0.85,0,21.23,0,1626.36,"gp1",4421.47
470,0.88,0,20.07,0,1629.4,"gp1",4436.73
475,0.82,0,19.14,0,1631.73,"gp1",4447.35
480,0.77,0,18.88,0,1633.08,"gp1",4460.09
485,0.6,0,18.96,0,1634.38,"gp1",4470.86
490,0.7,0,18.21,0,1637.63,"gp1",4479.74
495,0.64,0,17.56,0,1640.6,"gp1",4488.18
500,0.74,0,17.83,0,1642.47,"gp1",4495.75
505,0.68,0,15.97,0,1647.27,"gp1",4503.25
510,0.67,0,15.77,0,1648.94,"gp1",4511.09
515,0.66,0,15.64,0,1650.93,"gp1",4520.82
520,0.6,0,15.99,0,1652.37,"gp1",4527.59
525,0.61,0,14.79,0,1655.67,"gp1",4533.4
530,0.57,0,15.3,0,1656.93,"gp1",4535.41
535,0.62,0,14.56,0,1659.26,"gp1",4537.53
540,0.56,0,14.66,0,1660.33,"gp1",4540.63
545,0.56,0,14.08,0,1662.14,"gp1",4546.42
550,0.56,0,13.42,0,1664.53,"gp1",4553.57
555,0.53,0,13.84,0,1665.56,"gp1",4558.67
560,0.67,0,13.51,0,1667.38,"gp1",4562.91
565,0.6,0,12.92,0,1668.79,"gp1",4561.61
570,0.72,0,12.49,0,1669.87,"gp1",4566.37
575,0.57,0,12.64,0,1670.53,"gp1",4565.46
580,0.43,0,12.67,0,1672.03,"gp1",4565.65
585,0.48,0,11.62,0,1673.94,"gp1",4565.76
590,0.4,0,11.2,0,1675.55,"gp1",4567.43
595,0.38,0,11.67,0,1676.89,"gp1",4572.96
600,0.58,0,11.26,0,1678.57,"gp1",4575.19
0,10000,1800,0,0,0,"gp1-3.5",0
5,10000,1800,0,0,0,"gp1-3.5",0
10,10000,1794.3,0,0,0,"gp1-3.5",0
15,9999.76,1787.22,0,0,0,"gp1-3.5",0
16,10000,1791.33,0,0,0,"gp1-3.5",0
20,9995.52,1780.94,0,0,0,"gp1-3.5",0
25,9983.97,1774.02,0,0,0,"gp1-3.5",0
30,9961.53,1767.17,0,0,0,"gp1-3.5",0
35,9926.95,1758.25,0,0,0,"gp1-3.5",0
40,9882.33,1749.93,0,0,0,"gp1-3.5",0
45,9828.4,1741.24,0,0,0,"gp1-3.5",0
50,9763.93,1733.17,0,0,0,"gp1-3.5",0
55,9689.41,1724.55,0,0,0,"gp1-3.5",0
60,9605.73,1715.69,0,0,0,"gp1-3.5",0
65,9512.55,1707.26,0.2,0,0,"gp1-3.5",0
70,9404.86,1694.34,3.48,0,0,"gp1-3.5",0
75,9289.2,1675.29,12.8,0,0,"gp1-3.5",0
80,9159.34,1648.02,30.63,0,0,"gp1-3.5",0
85,9024.12,1611.67,57.55,0,0,"gp1-3.5",0
90,8874.94,1565.42,93.99,0,0,"gp1-3.5",0
95,8719.54,1510.94,139.4,0,0,"gp1-3.5",0
100,8551.03,1446.95,194.35,0,0,"gp1-3.5",0
105,8372.33,1373.72,257.95,0,0,"gp1-3.5",0
110,8182.11,1292.61,330.33,0,0,"gp1-3.5",0
115,7983.61,1203.09,410.88,0,0,"gp1-3.5",0
120,7773.67,1104.6,500.5,0,0,"gp1-3.5",0
125,7559.4,995.69,601.53,0,0,"gp1-3.5",0
130,7333.29,878.77,709.77,0,0,"gp1-3.5",0
135,7098.3,752.89,827.79,0,0,"gp1-3.5",0
140,6849.89,620.59,953.17,0,0,"gp1-3.5",0
145,6591.53,479.36,1087.85,0,0,"gp1-3.5",0
150,6317.64,330.63,1230.87,0,0,"gp1-3.5",0
155,6026.15,181.36,1373.41,0,0,"gp1-3.5",0
160,5721.64,65.27,1484.02,0,0,"gp1-3.5",0
165,5395.48,9.31,1535.02,0,0,"gp1-3.5",0
170,5049.71,0.11,1542.22,0,0,"gp1-3.5",0
175,4667.25,0.03,1540.22,0,0.23,"gp1-3.5",0
180,4233.28,0.03,1537.85,0,2.51,"gp1-3.5",0
185,3742.45,0.03,1531.26,0,10.62,"gp1-3.5",0.01
190,3180.17,0,1516.85,0,27.2,"gp1-3.5",0.56
195,2530.34,0.01,1491.82,0,54.89,"gp1-3.5",4.15
200,1777.09,0,1456.49,0,94.57,"gp1-3.5",13.46
205,973.74,0,1410.1,0,144.91,"gp1-3.5",33.09
210,349.12,0,1349.18,0,209.21,"gp1-3.5",63.65
215,77.8,0.01,1281.84,0,280.23,"gp1-3.5",107.9
220,23.77,0,1212.25,0,354.58,"gp1-3.5",163.67
225,16.22,0,1146.08,0,424.33,"gp1-3.5",227.02
230,11.95,0,1080.56,0,493.41,"gp1-3.5",291.07
235,10.01,0,1018.97,0,558.3,"gp1-3.5",355.24
240,7.39,0,957.2,0,623.51,"gp1-3.5",420.16
245,6.56,0.01,898.77,0,684.89,"gp1-3.5",484.51
250,5.71,0.01,841.31,0,745.3,"gp1-3.5",548.59
255,4.96,0,785.32,0,803.64,"gp1-3.5",613.76
260,4.74,0,729.36,0,862.04,"gp1-3.5",676.82
265,4.02,0,675,0,918.69,"gp1-3.5",739.55
270,4.18,0.01,623.52,0,972.06,"gp1-3.5",800.38
275,3.85,0.01,574.27,0,1023.35,"gp1-3.5",862.91
280,3.63,0,523.78,0,1074.46,"gp1-3.5",921.97
285,3.05,0.01,476.71,0,1122.87,"gp1-3.5",980.93
290,2.84,0,431.6,0,1169.37,"gp1-3.5",1038.3
295,2.56,0,388.23,0,1214.65,"gp1-3.5",1094.39
300,2.6,0,346.05,0,1258.27,"gp1-3.5",1150.57
305,2.71,0.01,308.43,0,1297.04,"gp1-3.5",1202.34
310,2.45,0,270.97,0,1335.25,"gp1-3.5",1256.49
315,1.99,0,237.16,0,1369.75,"gp1-3.5",1310.29
320,2.04,0,206.64,0,1400.55,"gp1-3.5",1362.7
325,1.61,0,181.14,0,1427.4,"gp1-3.5",1415.25
330,1.57,0,158,0,1452.25,"gp1-3.5",1467.12
335,1.74,0,139.43,0,1471.77,"gp1-3.5",1519.14
340,1.85,0,120.72,0,1491.69,"gp1-3.5",1569.41
345,1.28,0,106.83,0,1507.01,"gp1-3.5",1621.02
350,1.75,0,95.71,0,1519,"gp1-3.5",1670.91
355,1.51,0,82.95,0,1532.19,"gp1-3.5",1719.31
360,1.17,0,75.22,0,1541.19,"gp1-3.5",1768.95
365,1.28,0,67.03,0,1550.94,"gp1-3.5",1817.34
370,0.97,0,61.44,0,1556.09,"gp1-3.5",1865.22
375,1.21,0,55.81,0,1562.13,"gp1-3.5",1913.39
380,1.26,0,50.9,0,1567.31,"gp1-3.5",1959.25
385,1.16,0,46.43,0,1572.39,"gp1-3.5",2005.33
390,1.2,0,43.97,0,1575.58,"gp1-3.5",2050.78
395,0.98,0,39.1,0,1581.19,"gp1-3.5",2097.76
400,0.92,0,37.98,0,1583.88,"gp1-3.5",2141.89
405,0.94,0,35.82,0,1587.62,"gp1-3.5",2188.01
410,0.78,0,34.02,0,1590.78,"gp1-3.5",2231.68
415,1.03,0,31.92,0,1594.88,"gp1-3.5",2278.65
420,0.84,0,30.19,0,1598.88,"gp1-3.5",2325.66
425,0.98,0,28.21,0,1602.44,"gp1-3.5",2371.18
430,0.84,0,27.41,0,1605.57,"gp1-3.5",2416.74
435,0.77,0,25.63,0,1609.26,"gp1-3.5",2460.78
440,0.85,0,25.38,0,1612.2,"gp1-3.5",2504
445,0.63,0,23.77,0,1616.35,"gp1-3.5",2548.18
450,0.79,0,23.11,0,1619.46,"gp1-3.5",2594.7
455,0.8,0,23.17,0,1620.89,"gp1-3.5",2639.54
460,0.89,0,21.49,0,1624.66,"gp1-3.5",2683.49
465,0.85,0,21.23,0,1626.36,"gp1-3.5",2727.32
470,0.88,0,20.07,0,1629.4,"gp1-3.5",2772.85
475,0.82,0,19.14,0,1631.73,"gp1-3.5",2817.03
480,0.77,0,18.88,0,1633.08,"gp1-3.5",2861
485,0.6,0,18.96,0,1634.38,"gp1-3.5",2906.05
490,0.7,0,18.21,0,1637.63,"gp1-3.5",2948.25
495,0.64,0,17.56,0,1640.6,"gp1-3.5",2992.7
500,0.74,0,17.83,0,1642.47,"gp1-3.5",3037.42
505,0.68,0,15.97,0,1647.27,"gp1-3.5",3081.91
510,0.67,0,15.77,0,1648.94,"gp1-3.5",3127.01
515,0.66,0,15.64,0,1650.93,"gp1-3.5",3170.03
520,0.6,0,15.99,0,1652.37,"gp1-3.5",3213.52
525,0.61,0,14.79,0,1655.67,"gp1-3.5",3257.07
530,0.57,0,15.3,0,1656.93,"gp1-3.5",3301.56
535,0.62,0,14.56,0,1659.26,"gp1-3.5",3345.17
540,0.56,0,14.66,0,1660.33,"gp1-3.5",3388.2
545,0.56,0,14.08,0,1662.14,"gp1-3.5",3432.62
550,0.56,0,13.42,0,1664.53,"gp1-3.5",3476.35
555,0.53,0,13.84,0,1665.56,"gp1-3.5",3519.6
560,0.67,0,13.51,0,1667.38,"gp1-3.5",3563.94
565,0.6,0,12.92,0,1668.79,"gp1-3.5",3608.63
570,0.72,0,12.49,0,1669.87,"gp1-3.5",3651.05
575,0.57,0,12.64,0,1670.53,"gp1-3.5",3696.22
580,0.43,0,12.67,0,1672.03,"gp1-3.5",3737.78
585,0.48,0,11.62,0,1673.94,"gp1-3.5",3781.36
590,0.4,0,11.2,0,1675.55,"gp1-3.5",3826.43
595,0.38,0,11.67,0,1676.89,"gp1-3.5",3868.67
600,0.58,0,11.26,0,1678.57,"gp1-3.5",3913.3
0,10000,1800,0,0,0,"gp0.3",0
5,10000,1800,0,0,0,"gp0.3",0
10,10000,1794.3,0,0,0,"gp0.3",0
15,9999.76,1787.22,0,0,0,"gp0.3",0
16,10000,1791.33,0,0,0,"gp0.3",0
20,9995.52,1780.94,0,0,0,"gp0.3",0
25,9983.97,1774.02,0,0,0,"gp0.3",0.39
30,9961.53,1767.17,0,0,0,"gp0.3",4.06
35,9926.95,1758.25,0,0,0,"gp0.3",13.54
40,9882.33,1749.93,0,0,0,"gp0.3",30.26
45,9828.4,1741.24,0,0,0,"gp0.3",53.74
50,9763.93,1733.17,0,0,0,"gp0.3",85.06
55,9689.41,1724.55,0,0,0,"gp0.3",124.98
60,9605.73,1715.69,0,0,0,"gp0.3",172.81
65,9512.55,1707.26,0.2,0,0,"gp0.3",228.4
70,9404.86,1694.34,3.48,0,0,"gp0.3",291.25
75,9289.2,1675.29,12.8,0,0,"gp0.3",363.76
80,9159.34,1648.02,30.63,0,0,"gp0.3",442.56
85,9024.12,1611.67,57.55,0,0,"gp0.3",529.38
90,8874.94,1565.42,93.99,0,0,"gp0.3",624.87
95,8719.54,1510.94,139.4,0,0,"gp0.3",729.15
100,8551.03,1446.95,194.35,0,0,"gp0.3",840.5
105,8372.33,1373.72,257.95,0,0,"gp0.3",958.56
110,8182.11,1292.61,330.33,0,0,"gp0.3",1084.19
115,7983.61,1203.09,410.88,0,0,"gp0.3",1218.14
120,7773.67,1104.6,500.5,0,0,"gp0.3",1359.28
125,7559.4,995.69,601.53,0,0,"gp0.3",1509.4
130,7333.29,878.77,709.77,0,0,"gp0.3",1664.51
135,7098.3,752.89,827.79,0,0,"gp0.3",1827.28
140,6849.89,620.59,953.17,0,0,"gp0.3",1995.97
145,6591.53,479.36,1087.85,0,0,"gp0.3",2171.07
150,6317.64,330.63,1230.87,0,0,"gp0.3",2351.42
155,6026.15,181.36,1373.41,0,0,"gp0.3",2539.28
160,5721.64,65.27,1484.02,0,0,"gp0.3",2735.98
165,5395.48,9.31,1535.02,0,0,"gp0.3",2942.69
170,5049.71,0.11,1542.22,0,0,"gp0.3",3156.3
175,4667.25,0.03,1540.22,0,0.23,"gp0.3",3377.28
180,4233.28,0.03,1537.85,0,2.51,"gp0.3",3607.87
185,3742.45,0.03,1531.26,0,10.62,"gp0.3",3847.96
190,3180.17,0,1516.85,0,27.2,"gp0.3",4096.27
195,2530.34,0.01,1491.82,0,54.89,"gp0.3",4353.25
200,1777.09,0,1456.49,0,94.57,"gp0.3",4615.8
205,973.74,0,1410.1,0,144.91,"gp0.3",4885.87
210,349.12,0,1349.18,0,209.21,"gp0.3",5163.83
215,77.8,0.01,1281.84,0,280.23,"gp0.3",5447.17
220,23.77,0,1212.25,0,354.58,"gp0.3",5719.13
225,16.22,0,1146.08,0,424.33,"gp0.3",5961.55
230,11.95,0,1080.56,0,493.41,"gp0.3",6177.74
235,10.01,0,1018.97,0,558.3,"gp0.3",6372.03
240,7.39,0,957.2,0,623.51,"gp0.3",6547.35
245,6.56,0.01,898.77,0,684.89,"gp0.3",6710.01
250,5.71,0.01,841.31,0,745.3,"gp0.3",6861.34
255,4.96,0,785.32,0,803.64,"gp0.3",7000.74
260,4.74,0,729.36,0,862.04,"gp0.3",7131.33
265,4.02,0,675,0,918.69,"gp0.3",7255.09
270,4.18,0.01,623.52,0,972.06,"gp0.3",7371.96
275,3.85,0.01,574.27,0,1023.35,"gp0.3",7483.61
280,3.63,0,523.78,0,1074.46,"gp0.3",7589.81
285,3.05,0.01,476.71,0,1122.87,"gp0.3",7692.53
290,2.84,0,431.6,0,1169.37,"gp0.3",7789.92
295,2.56,0,388.23,0,1214.65,"gp0.3",7884.21
300,2.6,0,346.05,0,1258.27,"gp0.3",7975.23
305,2.71,0.01,308.43,0,1297.04,"gp0.3",8061.3
310,2.45,0,270.97,0,1335.25,"gp0.3",8145.65
315,1.99,0,237.16,0,1369.75,"gp0.3",8224.65
320,2.04,0,206.64,0,1400.55,"gp0.3",8301.58
325,1.61,0,181.14,0,1427.4,"gp0.3",8374.84
330,1.57,0,158,0,1452.25,"gp0.3",8447.26
335,1.74,0,139.43,0,1471.77,"gp0.3",8517.27
340,1.85,0,120.72,0,1491.69,"gp0.3",8585.04
345,1.28,0,106.83,0,1507.01,"gp0.3",8650.45
350,1.75,0,95.71,0,1519,"gp0.3",8714.23
355,1.51,0,82.95,0,1532.19,"gp0.3",8776.53
360,1.17,0,75.22,0,1541.19,"gp0.3",8836.6
365,1.28,0,67.03,0,1550.94,"gp0.3",8896.73
370,0.97,0,61.44,0,1556.09,"gp0.3",8953.33
375,1.21,0,55.81,0,1562.13,"gp0.3",9009.1
380,1.26,0,50.9,0,1567.31,"gp0.3",9063.52
385,1.16,0,46.43,0,1572.39,"gp0.3",9117.38
390,1.2,0,43.97,0,1575.58,"gp0.3",9170.67
395,0.98,0,39.1,0,1581.19,"gp0.3",9222.62
400,0.92,0,37.98,0,1583.88,"gp0.3",9272.89
405,0.94,0,35.82,0,1587.62,"gp0.3",9322.59
410,0.78,0,34.02,0,1590.78,"gp0.3",9371.23
415,1.03,0,31.92,0,1594.88,"gp0.3",9418.97
420,0.84,0,30.19,0,1598.88,"gp0.3",9465.73
425,0.98,0,28.21,0,1602.44,"gp0.3",9512.92
430,0.84,0,27.41,0,1605.57,"gp0.3",9559.31
435,0.77,0,25.63,0,1609.26,"gp0.3",9603.38
440,0.85,0,25.38,0,1612.2,"gp0.3",9648.54
445,0.63,0,23.77,0,1616.35,"gp0.3",9691.54
450,0.79,0,23.11,0,1619.46,"gp0.3",9735.17
455,0.8,0,23.17,0,1620.89,"gp0.3",9778.26
460,0.89,0,21.49,0,1624.66,"gp0.3",9821.87
465,0.85,0,21.23,0,1626.36,"gp0.3",9863.35
470,0.88,0,20.07,0,1629.4,"gp0.3",9904.8
475,0.82,0,19.14,0,1631.73,"gp0.3",9945.91
480,0.77,0,18.88,0,1633.08,"gp0.3",9986.78
485,0.6,0,18.96,0,1634.38,"gp0.3",10025.8
490,0.7,0,18.21,0,1637.63,"gp0.3",10065.6
495,0.64,0,17.56,0,1640.6,"gp0.3",10105.5
500,0.74,0,17.83,0,1642.47,"gp0.3",10144.3
505,0.68,0,15.97,0,1647.27,"gp0.3",10182.9
510,0.67,0,15.77,0,1648.94,"gp0.3",10221.7
515,0.66,0,15.64,0,1650.93,"gp0.3",10257.8
520,0.6,0,15.99,0,1652.37,"gp0.3",10295.5
525,0.61,0,14.79,0,1655.67,"gp0.3",10332.8
530,0.57,0,15.3,0,1656.93,"gp0.3",10369.3
535,0.62,0,14.56,0,1659.26,"gp0.3",10406.8
540,0.56,0,14.66,0,1660.33,"gp0.3",10442.5
545,0.56,0,14.08,0,1662.14,"gp0.3",10479
550,0.56,0,13.42,0,1664.53,"gp0.3",10514.6
555,0.53,0,13.84,0,1665.56,"gp0.3",10550.8
560,0.67,0,13.51,0,1667.38,"gp0.3",10587.1
565,0.6,0,12.92,0,1668.79,"gp0.3",10622.2
570,0.72,0,12.49,0,1669.87,"gp0.3",10657.7
575,0.57,0,12.64,0,1670.53,"gp0.3",10693
580,0.43,0,12.67,0,1672.03,"gp0.3",10726.5
585,0.48,0,11.62,0,1673.94,"gp0.3",10761.1
590,0.4,0,11.2,0,1675.55,"gp0.3",10794.3
595,0.38,0,11.67,0,1676.89,"gp0.3",10828.4
600,0.58,0,11.26,0,1678.57,"gp0.3",10861.7
0,10000,1800,0,0,0,"gp0.4",0
5,10000,1800,0,0,0,"gp0.4",0
10,10000,1794.3,0,0,0,"gp0.4",0
15,9999.76,1787.22,0,0,0,"gp0.4",0
16,10000,1791.33,0,0,0,"gp0.4",0
20,9995.52,1780.94,0,0,0,"gp0.4",0
25,9983.97,1774.02,0,0,0,"gp0.4",0
30,9961.53,1767.17,0,0,0,"gp0.4",0.96
35,9926.95,1758.25,0,0,0,"gp0.4",5.6
40,9882.33,1749.93,0,0,0,"gp0.4",17.34
45,9828.4,1741.24,0,0,0,"gp0.4",36.06
50,9763.93,1733.17,0,0,0,"gp0.4",62.27
55,9689.41,1724.55,0,0,0,"gp0.4",95.14
60,9605.73,1715.69,0,0,0,"gp0.4",136.13
65,9512.55,1707.26,0.2,0,0,"gp0.4",186.24
70,9404.86,1694.34,3.48,0,0,"gp0.4",243.11
75,9289.2,1675.29,12.8,0,0,"gp0.4",308.77
80,9159.34,1648.02,30.63,0,0,"gp0.4",383.79
85,9024.12,1611.67,57.55,0,0,"gp0.4",465.26
90,8874.94,1565.42,93.99,0,0,"gp0.4",555.64
95,8719.54,1510.94,139.4,0,0,"gp0.4",653.52
100,8551.03,1446.95,194.35,0,0,"gp0.4",758.06
105,8372.33,1373.72,257.95,0,0,"gp0.4",869.98
110,8182.11,1292.61,330.33,0,0,"gp0.4",991.28
115,7983.61,1203.09,410.88,0,0,"gp0.4",1120.4
120,7773.67,1104.6,500.5,0,0,"gp0.4",1256.06
125,7559.4,995.69,601.53,0,0,"gp0.4",1399.44
130,7333.29,878.77,709.77,0,0,"gp0.4",1549.25
135,7098.3,752.89,827.79,0,0,"gp0.4",1705.04
140,6849.89,620.59,953.17,0,0,"gp0.4",1869.95
145,6591.53,479.36,1087.85,0,0,"gp0.4",2041.13
150,6317.64,330.63,1230.87,0,0,"gp0.4",2218.61
155,6026.15,181.36,1373.41,0,0,"gp0.4",2401.69
160,5721.64,65.27,1484.02,0,0,"gp0.4",2592.63
165,5395.48,9.31,1535.02,0,0,"gp0.4",2790.63
170,5049.71,0.11,1542.22,0,0,"gp0.4",2998.12
175,4667.25,0.03,1540.22,0,0.23,"gp0.4",3213.67
180,4233.28,0.03,1537.85,0,2.51,"gp0.4",3438.67
185,3742.45,0.03,1531.26,0,10.62,"gp0.4",3672.71
190,3180.17,0,1516.85,0,27.2,"gp0.4",3915.55
195,2530.34,0.01,1491.82,0,54.89,"gp0.4",4163.88
200,1777.09,0,1456.49,0,94.57,"gp0.4",4418.63
205,973.74,0,1410.1,0,144.91,"gp0.4",4684.65
210,349.12,0,1349.18,0,209.21,"gp0.4",4955.7
215,77.8,0.01,1281.84,0,280.23,"gp0.4",5217.62
220,23.77,0,1212.25,0,354.58,"gp0.4",5455.09
225,16.22,0,1146.08,0,424.33,"gp0.4",5667.22
230,11.95,0,1080.56,0,493.41,"gp0.4",5855.82
235,10.01,0,1018.97,0,558.3,"gp0.4",6026.66
240,7.39,0,957.2,0,623.51,"gp0.4",6184.41
245,6.56,0.01,898.77,0,684.89,"gp0.4",6332.41
250,5.71,0.01,841.31,0,745.3,"gp0.4",6468.69
255,4.96,0,785.32,0,803.64,"gp0.4",6595.69
260,4.74,0,729.36,0,862.04,"gp0.4",6715.68
265,4.02,0,675,0,918.69,"gp0.4",6830.62
270,4.18,0.01,623.52,0,972.06,"gp0.4",6938.55
275,3.85,0.01,574.27,0,1023.35,"gp0.4",7042.03
280,3.63,0,523.78,0,1074.46,"gp0.4",7143.02
285,3.05,0.01,476.71,0,1122.87,"gp0.4",7238.55
290,2.84,0,431.6,0,1169.37,"gp0.4",7330.76
295,2.56,0,388.23,0,1214.65,"gp0.4",7418.59
300,2.6,0,346.05,0,1258.27,"gp0.4",7504.71
305,2.71,0.01,308.43,0,1297.04,"gp0.4",7586.06
310,2.45,0,270.97,0,1335.25,"gp0.4",7664.19
315,1.99,0,237.16,0,1369.75,"gp0.4",7741.03
320,2.04,0,206.64,0,1400.55,"gp0.4",7814.9
325,1.61,0,181.14,0,1427.4,"gp0.4",7884.95
330,1.57,0,158,0,1452.25,"gp0.4",7953.76
335,1.74,0,139.43,0,1471.77,"gp0.4",8019.8
340,1.85,0,120.72,0,1491.69,"gp0.4",8085.23
345,1.28,0,106.83,0,1507.01,"gp0.4",8145.74
350,1.75,0,95.71,0,1519,"gp0.4",8207.97
355,1.51,0,82.95,0,1532.19,"gp0.4",8267.74
360,1.17,0,75.22,0,1541.19,"gp0.4",8325.47
365,1.28,0,67.03,0,1550.94,"gp0.4",8381.07
370,0.97,0,61.44,0,1556.09,"gp0.4",8436.54
375,1.21,0,55.81,0,1562.13,"gp0.4",8490.45
380,1.26,0,50.9,0,1567.31,"gp0.4",8543.61
385,1.16,0,46.43,0,1572.39,"gp0.4",8596.44
390,1.2,0,43.97,0,1575.58,"gp0.4",8648.25
395,0.98,0,39.1,0,1581.19,"gp0.4",8697.31
400,0.92,0,37.98,0,1583.88,"gp0.4",8746.21
405,0.94,0,35.82,0,1587.62,"gp0.4",8795.19
410,0.78,0,34.02,0,1590.78,"gp0.4",8843.07
415,1.03,0,31.92,0,1594.88,"gp0.4",8889.86
420,0.84,0,30.19,0,1598.88,"gp0.4",8934.31
425,0.98,0,28.21,0,1602.44,"gp0.4",8979.45
430,0.84,0,27.41,0,1605.57,"gp0.4",9023.38
435,0.77,0,25.63,0,1609.26,"gp0.4",9067.35
440,0.85,0,25.38,0,1612.2,"gp0.4",9110.6
445,0.63,0,23.77,0,1616.35,"gp0.4",9154.39
